row_index,role
29004,train
29005,train
29006,train
29007,train
29008,val
29009,train
29010,train
29011,train
29012,train
29013,train
29014,train
29015,challenge
29016,calibration
29017,val
29018,challenge
29019,train
29020,challenge
29021,calibration
29022,train
29023,val
29024,train
29025,train
29026,train
29027,calibration
29028,val
29029,train
29030,train
29031,train
29032,train
29033,train
29034,train
29035,train
29036,train
29037,val
29038,challenge
29039,challenge
29040,challenge
29041,challenge
29042,train
29043,train
29044,train
29045,train
29046,train
29047,train
29048,train
29049,train
29050,train
29051,train
29052,train
29053,challenge
29054,train
29055,train
29056,train
29057,val
29058,train
29059,calibration
29060,train
29061,challenge
29062,val
29063,train
29064,val
29065,calibration
29066,challenge
29067,calibration
29068,val
29069,calibration
29070,train
29071,train
29072,train
29073,train
29074,train
29075,train
29076,calibration
29077,val
29078,train
29079,challenge
29080,train
29081,train
29082,val
29083,val
29084,train
29085,train
29086,calibration
29087,train
29088,train
29089,train
29090,challenge
29091,train
29092,train
29093,train
29094,challenge
29095,val
29096,train
29097,challenge
29098,train
29099,train
29100,train
29101,train
29102,challenge
29103,train
29104,challenge
29105,val
29106,challenge
29107,val
29108,calibration
29109,train
29110,calibration
29111,train
29112,challenge
29113,val
29114,train
29115,calibration
29116,train
29117,train
29118,train
29119,challenge
29120,train
29121,val
29122,train
29123,calibration
29124,train
29125,train
29126,train
29127,train
29128,train
29129,val
29130,val
29131,train
29132,train
29133,challenge
29134,train
29135,train
29136,train
29137,val
29138,train
29139,train
29140,val
29141,train
29142,train
29143,calibration
29144,val
29145,val
29146,train
29147,val
29148,train
29149,train
29150,train
29151,val
29152,train
29153,train
29154,train
29155,train
29156,train
29157,challenge
29158,train
29159,train
29160,train
29161,train
29162,train
29163,val
29164,calibration
29165,train
29166,train
29167,train
29168,val
29169,train
29170,val
29171,train
29172,train
29173,train
29174,train
29175,train
29176,challenge
29177,train
29178,train
29179,val
29180,train
29181,train
29182,train
29183,train
29184,val
29185,val
29186,train
29187,train
29188,challenge
29189,train
29190,train
29191,train
29192,train
29193,train
29194,train
29195,val
29196,train
29197,challenge
29198,train
29199,train
29200,train
29201,val
29202,challenge
29203,train
29204,train
29205,train
29206,challenge
29207,train
29208,train
29209,challenge
29210,calibration
29211,train
29212,calibration
29213,train
29214,train
29215,challenge
29216,train
29217,val
29218,train
29219,challenge
29220,train
29221,train
29222,train
29223,val
29224,calibration
29225,train
29226,train
29227,train
29228,train
29229,train
29230,train
29231,challenge
29232,train
29233,train
29234,val
29235,train
29236,train
29237,train
29238,train
29239,challenge
29240,challenge
29241,val
29242,train
29243,challenge
29244,train
29245,challenge
29246,val
29247,challenge
29248,train
29249,train
29250,challenge
29251,train
29252,calibration
29253,val
29254,train
29255,challenge
29256,train
29257,calibration
29258,train
29259,train
29260,train
29261,train
29262,train
29263,train
29264,calibration
29265,train
29266,train
29267,challenge
29268,calibration
29269,train
29270,train
29271,train
29272,calibration
29273,challenge
29274,train
29275,train
29276,val
29277,train
29278,calibration
29279,train
29280,train
29281,val
29282,train
29283,train
29284,train
29285,challenge
29286,train
29287,train
29288,val
29289,train
29290,train
29291,train
29292,val
29293,train
29294,train
29295,challenge
29296,train
29297,challenge
29298,train
29299,train
29300,train
29301,train
29302,train
29303,val
29304,challenge
29305,train
29306,train
29307,train
29308,calibration
29309,train
29310,challenge
29311,train
29312,train
29313,train
29314,train
29315,train
29316,calibration
29317,train
29318,train
29319,train
29320,train
29321,calibration
29322,train
29323,train
29324,train
29325,train
29326,train
29327,val
29328,challenge
29329,train
29330,train
29331,val
29332,calibration
29333,train
29334,train
29335,calibration
29336,train
29337,train
29338,train
29339,train
29340,train
29341,challenge
29342,train
29343,challenge
29344,train
29345,val
29346,train
29347,train
29348,train
29349,train
29350,train
29351,train
29352,calibration
29353,val
29354,train
29355,challenge
29356,train
29357,val
29358,val
29359,calibration
29360,train
29361,calibration
29362,challenge
29363,train
29364,train
29365,val
29366,val
29367,train
29368,train
29369,train
29370,train
29371,train
29372,challenge
29373,train
29374,train
29375,train
29376,train
29377,train
29378,train
29379,train
29380,train
29381,train
29382,train
29383,calibration
29384,val
29385,challenge
29386,train
29387,train
29388,train
29389,challenge
29390,train
29391,challenge
29392,train
29393,train
29394,train
29395,train
29396,challenge
29397,train
29398,challenge
29399,train
29400,train
29401,train
29402,train
29403,val
29404,train
29405,train
29406,train
29407,challenge
29408,challenge
29409,train
29410,train
29411,train
29412,train
29413,train
29414,train
29415,train
29416,train
29417,train
29418,train
29419,val
29420,train
29421,train
29422,val
29423,challenge
29424,train
29425,train
29426,challenge
29427,val
29428,train
29429,val
29430,train
29431,calibration
29432,train
29433,train
29434,train
29435,val
29436,train
29437,train
29438,val
29439,train
29440,train
29441,train
29442,val
29443,train
29444,train
29445,calibration
29446,train
29447,calibration
29448,train
29449,train
29450,train
29451,train
29452,train
29453,train
29454,train
29455,train
29456,train
29457,train
29458,train
29459,train
29460,calibration
29461,train
29462,calibration
29463,train
29464,train
29465,calibration
29466,val
29467,calibration
29468,train
29469,train
29470,val
29471,train
29472,val
29473,train
29474,calibration
29475,challenge
29476,train
29477,val
29478,train
29479,train
29480,train
29481,val
29482,train
29483,val
29484,challenge
29485,train
29486,train
29487,train
29488,val
29489,val
29490,train
29491,challenge
29492,train
29493,val
29494,train
29495,train
29496,challenge
29497,challenge
29498,challenge
29499,challenge
29500,train
29501,challenge
29502,val
29503,train
29504,train
29505,challenge
29506,val
29507,train
29508,train
29509,calibration
29510,train
29511,val
29512,calibration
29513,train
29514,train
29515,challenge
29516,train
29517,train
29518,challenge
29519,train
29520,train
29521,train
29522,calibration
29523,val
29524,train
29525,train
29526,val
29527,train
29528,train
29529,train
29530,train
29531,train
29532,challenge
29533,train
29534,train
29535,train
29536,train
29537,train
29538,val
29539,challenge
29540,calibration
29541,train
29542,train
29543,train
29544,train
29545,train
29546,train
29547,calibration
29548,train
29549,challenge
29550,calibration
29551,train
29552,train
29553,train
29554,challenge
29555,train
29556,train
29557,train
29558,challenge
29559,train
29560,train
29561,train
29562,train
29563,train
29564,val
29565,val
29566,train
29567,calibration
29568,train
29569,val
29570,val
29571,val
29572,challenge
29573,train
29574,challenge
29575,train
29576,train
29577,challenge
29578,train
29579,train
29580,val
29581,train
29582,train
29583,train
29584,calibration
29585,train
29586,calibration
29587,challenge
29588,train
29589,calibration
29590,train
29591,train
29592,challenge
29593,train
29594,train
29595,train
29596,train
29597,train
29598,calibration
29599,train
29600,train
29601,train
29602,train
29603,train
29604,val
29605,train
29606,calibration
29607,val
29608,train
29609,val
29610,train
29611,challenge
29612,train
29613,challenge
29614,val
29615,train
29616,calibration
29617,val
29618,challenge
29619,train
29620,train
29621,val
29622,challenge
29623,train
29624,calibration
29625,train
29626,train
29627,train
29628,train
29629,challenge
29630,train
29631,train
29632,val
29633,train
29634,train
29635,train
29636,challenge
29637,challenge
29638,val
29639,challenge
29640,train
29641,train
29642,train
29643,train
29644,train
29645,calibration
29646,train
29647,train
29648,train
29649,train
29650,train
29651,train
29652,val
29653,challenge
29654,calibration
29655,challenge
29656,train
29657,challenge
29658,train
29659,train
29660,train
29661,train
29662,train
29663,train
29664,train
29665,val
29666,train
29667,train
29668,train
29669,train
29670,calibration
29671,calibration
29672,challenge
29673,train
29674,train
29675,train
29676,val
29677,train
29678,val
29679,train
29680,train
29681,challenge
29682,train
29683,train
29684,calibration
29685,train
29686,challenge
29687,train
29688,challenge
29689,calibration
29690,train
29691,train
29692,train
29693,val
29694,challenge
29695,train
29696,challenge
29697,train
29698,train
29699,train
29700,train
29701,train
29702,calibration
29703,train
29704,train
29705,val
29706,train
29707,challenge
29708,train
29709,train
29710,calibration
29711,calibration
29712,train
29713,train
29714,train
29715,train
29716,val
29717,calibration
29718,train
29719,train
29720,train
29721,challenge
29722,val
29723,val
29724,calibration
29725,train
29726,train
29727,train
29728,calibration
29729,train
29730,val
29731,calibration
29732,train
29733,train
29734,train
29735,train
29736,train
29737,train
29738,challenge
29739,train
29740,train
29741,val
29742,train
29743,val
29744,challenge
29745,train
29746,train
29747,train
29748,val
29749,challenge
29750,train
29751,challenge
29752,train
29753,challenge
29754,val
29755,train
29756,train
29757,train
29758,val
29759,calibration
29760,train
29761,challenge
29762,train
29763,train
29764,train
29765,train
29766,val
29767,train
29768,train
29769,challenge
29770,val
29771,train
29772,train
29773,val
29774,val
29775,train
29776,train
29777,train
29778,train
29779,train
29780,train
29781,train
29782,challenge
29783,challenge
29784,train
29785,calibration
29786,val
29787,calibration
29788,train
29789,train
29790,train
29791,calibration
29792,train
29793,calibration
29794,challenge
29795,train
29796,train
29797,challenge
29798,challenge
29799,train
29800,train
29801,train
29802,train
29803,train
29804,calibration
29805,train
29806,val
29807,train
29808,val
29809,challenge
29810,train
29811,val
29812,train
29813,train
29814,train
29815,challenge
29816,train
29817,train
29818,train
29819,train
29820,val
29821,train
29822,train
29823,val
29824,calibration
29825,calibration
29826,train
29827,train
29828,val
29829,val
29830,challenge
29831,challenge
29832,train
29833,train
29834,train
29835,challenge
29836,val
29837,val
29838,train
29839,train
29840,train
29841,train
29842,val
29843,val
29844,challenge
29845,train
29846,val
29847,train
29848,challenge
29849,train
29850,train
29851,train
29852,val
29853,train
29854,challenge
29855,challenge
29856,challenge
29857,train
29858,train
29859,challenge
29860,calibration
29861,train
29862,train
29863,calibration
29864,challenge
29865,train
29866,train
29867,challenge
29868,train
29869,val
29870,train
29871,train
29872,challenge
29873,train
29874,train
29875,challenge
29876,train
29877,train
29878,train
29879,train
29880,train
29881,val
29882,train
29883,challenge
29884,train
29885,train
29886,calibration
29887,train
29888,train
29889,calibration
29890,challenge
29891,train
29892,challenge
29893,val
29894,train
29895,val
29896,calibration
29897,train
29898,train
29899,calibration
29900,train
29901,val
29902,calibration
29903,train
29904,calibration
29905,train
29906,train
29907,val
29908,calibration
29909,train
29910,challenge
29911,calibration
29912,challenge
29913,val
29914,calibration
29915,train
29916,train
29917,train
29918,val
29919,train
29920,train
29921,train
29922,train
29923,val
29924,calibration
29925,train
29926,train
29927,train
29928,val
29929,train
29930,val
29931,train
29932,train
29933,challenge
29934,challenge
29935,train
29936,train
29937,train
29938,train
29939,train
29940,train
29941,challenge
29942,train
29943,challenge
29944,train
29945,train
29946,train
29947,train
29948,train
29949,train
29950,val
29951,train
29952,train
29953,train
29954,train
29955,train
29956,train
29957,val
29958,train
29959,train
29960,calibration
29961,challenge
29962,train
29963,challenge
29964,challenge
29965,train
29966,train
29967,challenge
29968,calibration
29969,train
29970,train
29971,val
29972,train
29973,train
29974,challenge
29975,train
29976,train
29977,train
29978,train
29979,train
29980,train
29981,train
29982,train
29983,train
29984,train
29985,train
29986,train
29987,train
29988,val
29989,train
29990,train
29991,train
29992,val
29993,train
29994,val
29995,val
29996,train
29997,val
29998,train
29999,train
30000,val
30001,calibration
30002,val
30003,train
30004,challenge
30005,val
30006,train
30007,challenge
30008,train
30009,train
30010,train
30011,challenge
30012,train
30013,calibration
30014,calibration
30015,train
30016,train
30017,train
30018,train
30019,train
30020,train
30021,val
30022,train
30023,train
30024,calibration
30025,challenge
30026,train
30027,train
30028,train
30029,train
30030,train
30031,challenge
30032,challenge
30033,challenge
30034,train
30035,train
30036,train
30037,train
30038,challenge
30039,train
30040,train
30041,val
30042,train
30043,challenge
30044,train
30045,train
30046,challenge
30047,calibration
30048,train
30049,train
30050,calibration
30051,train
30052,train
30053,val
30054,train
30055,train
30056,train
30057,train
30058,train
30059,train
30060,train
30061,challenge
30062,train
30063,val
30064,val
30065,train
30066,train
30067,val
30068,train
30069,train
30070,calibration
30071,challenge
30072,train
30073,train
30074,challenge
30075,val
30076,val
30077,train
30078,train
30079,train
30080,train
30081,val
30082,val
30083,challenge
30084,train
30085,train
30086,train
30087,val
30088,train
30089,train
30090,train
30091,train
30092,val
30093,val
30094,challenge
30095,val
30096,train
30097,challenge
30098,challenge
30099,challenge
30100,calibration
30101,val
30102,train
30103,val
30104,train
30105,train
30106,train
30107,train
30108,challenge
30109,val
30110,train
30111,val
30112,train
30113,train
30114,train
30115,challenge
30116,train
30117,train
30118,val
30119,train
30120,challenge
30121,calibration
30122,train
30123,challenge
30124,train
30125,challenge
30126,train
30127,train
30128,val
30129,train
30130,challenge
30131,train
30132,train
30133,challenge
30134,train
30135,challenge
30136,train
30137,challenge
30138,train
30139,train
30140,train
30141,val
30142,train
30143,challenge
30144,challenge
30145,challenge
30146,train
30147,train
30148,challenge
30149,train
30150,train
30151,train
30152,val
30153,challenge
30154,challenge
30155,val
30156,calibration
30157,train
30158,calibration
30159,train
30160,train
30161,val
30162,train
30163,train
30164,train
30165,train
30166,train
30167,train
30168,train
30169,train
30170,train
30171,train
30172,calibration
30173,train
30174,calibration
30175,train
30176,train
30177,train
30178,challenge
30179,train
30180,challenge
30181,challenge
30182,train
30183,calibration
30184,train
30185,train
30186,train
30187,val
30188,calibration
30189,train
30190,train
30191,train
30192,val
30193,train
30194,train
30195,train
30196,train
30197,train
30198,calibration
30199,train
30200,challenge
30201,train
30202,val
30203,val
30204,train
30205,challenge
30206,train
30207,val
30208,val
30209,val
30210,train
30211,val
30212,train
30213,challenge
30214,challenge
30215,train
30216,train
30217,train
30218,train
30219,train
30220,calibration
30221,train
30222,calibration
30223,train
30224,train
30225,train
30226,train
30227,train
30228,train
30229,train
30230,val
30231,train
30232,train
30233,challenge
30234,train
30235,train
30236,train
30237,train
30238,train
30239,train
30240,train
30241,train
30242,train
30243,train
30244,challenge
30245,train
30246,train
30247,val
30248,train
30249,train
30250,challenge
30251,train
30252,train
30253,challenge
30254,calibration
30255,train
30256,val
30257,val
30258,calibration
30259,train
30260,train
30261,train
30262,train
30263,train
30264,val
30265,challenge
30266,calibration
30267,train
30268,train
30269,train
30270,calibration
30271,train
30272,val
30273,challenge
30274,val
30275,train
30276,val
30277,train
30278,challenge
30279,train
30280,val
30281,train
30282,challenge
30283,calibration
30284,train
30285,train
30286,train
30287,val
30288,train
30289,challenge
30290,train
30291,train
30292,train
30293,train
30294,train
30295,train
30296,train
30297,train
30298,train
30299,train
30300,train
30301,challenge
30302,calibration
30303,val
30304,val
30305,train
30306,val
30307,train
30308,calibration
30309,challenge
30310,challenge
30311,calibration
30312,val
30313,val
30314,train
30315,challenge
30316,challenge
30317,val
30318,train
30319,calibration
30320,train
30321,train
30322,challenge
30323,calibration
30324,val
30325,val
30326,train
30327,train
30328,train
30329,train
30330,train
30331,calibration
30332,train
30333,train
30334,train
30335,train
30336,val
30337,challenge
30338,train
30339,val
30340,train
30341,val
30342,val
30343,train
30344,train
30345,train
30346,val
30347,train
30348,val
30349,train
30350,train
30351,train
30352,val
30353,val
30354,train
30355,challenge
30356,train
30357,val
30358,train
30359,train
30360,train
30361,train
30362,challenge
30363,val
30364,train
30365,train
30366,val
30367,train
30368,challenge
30369,train
30370,val
30371,train
30372,train
30373,challenge
30374,challenge
30375,train
30376,train
30377,train
30378,train
30379,train
30380,train
30381,val
30382,train
30383,challenge
30384,train
30385,train
30386,calibration
30387,train
30388,train
30389,train
30390,train
30391,calibration
30392,train
30393,challenge
30394,train
30395,train
30396,train
30397,train
30398,val
30399,train
30400,challenge
30401,train
30402,val
30403,train
30404,challenge
30405,train
30406,val
30407,train
30408,train
30409,train
30410,challenge
30411,train
30412,calibration
30413,calibration
30414,calibration
30415,train
30416,calibration
30417,train
30418,val
30419,train
30420,calibration
30421,train
30422,val
30423,train
30424,train
30425,train
30426,calibration
30427,challenge
30428,val
30429,challenge
30430,train
30431,val
30432,train
30433,challenge
30434,train
30435,train
30436,train
30437,train
30438,train
30439,train
30440,train
30441,train
30442,val
30443,calibration
30444,challenge
30445,calibration
30446,train
30447,train
30448,train
30449,train
30450,train
30451,train
30452,train
30453,challenge
30454,challenge
30455,train
30456,val
30457,train
30458,train
30459,train
30460,train
30461,val
30462,train
30463,challenge
30464,train
30465,train
30466,challenge
30467,val
30468,train
30469,challenge
30470,train
30471,train
30472,train
30473,val
30474,challenge
30475,train
30476,val
30477,challenge
30478,challenge
30479,val
30480,calibration
30481,train
30482,train
30483,challenge
30484,train
30485,train
30486,train
30487,challenge
30488,train
30489,calibration
30490,val
30491,train
30492,val
30493,train
30494,train
30495,challenge
30496,challenge
30497,train
30498,train
30499,challenge
30500,calibration
30501,train
30502,train
30503,train
30504,challenge
30505,val
30506,train
30507,train
30508,val
30509,train
30510,train
30511,calibration
30512,val
30513,train
30514,train
30515,challenge
30516,val
30517,train
30518,train
30519,val
30520,train
30521,train
30522,train
30523,train
30524,train
30525,val
30526,val
30527,train
30528,train
30529,train
30530,calibration
30531,train
30532,challenge
30533,challenge
30534,challenge
30535,train
30536,challenge
30537,train
30538,train
30539,challenge
30540,challenge
30541,train
30542,challenge
30543,challenge
30544,train
30545,train
30546,train
30547,train
30548,challenge
30549,train
30550,train
30551,val
30552,train
30553,train
30554,challenge
30555,train
30556,train
30557,val
30558,train
30559,train
30560,val
30561,challenge
30562,calibration
30563,train
30564,train
30565,train
30566,train
30567,val
30568,val
30569,train
30570,train
30571,train
30572,train
30573,train
30574,train
30575,val
30576,challenge
30577,challenge
30578,val
30579,train
30580,train
30581,train
30582,val
30583,train
30584,train
30585,calibration
30586,train
30587,val
30588,challenge
30589,train
30590,train
30591,train
30592,calibration
30593,train
30594,challenge
30595,train
30596,train
30597,train
30598,train
30599,val
30600,calibration
30601,train
30602,calibration
30603,val
30604,train
30605,train
30606,train
30607,train
30608,challenge
30609,train
30610,train
30611,challenge
30612,train
30613,val
30614,calibration
30615,train
30616,train
30617,train
30618,train
30619,train
30620,train
30621,train
30622,challenge
30623,train
30624,val
30625,train
30626,train
30627,train
30628,val
30629,train
30630,val
30631,train
30632,train
30633,train
30634,train
30635,train
30636,train
30637,challenge
30638,val
30639,train
30640,challenge
30641,challenge
30642,train
30643,challenge
30644,train
30645,calibration
30646,calibration
30647,train
30648,val
30649,train
30650,train
30651,calibration
30652,challenge
30653,challenge
30654,train
30655,train
30656,val
30657,train
30658,val
30659,train
30660,train
30661,val
30662,challenge
30663,train
30664,challenge
30665,val
30666,train
30667,train
30668,train
30669,train
30670,train
30671,train
30672,challenge
30673,train
30674,train
30675,train
30676,challenge
30677,train
30678,challenge
30679,train
30680,train
30681,train
30682,val
30683,val
30684,train
30685,train
30686,challenge
30687,train
30688,calibration
30689,calibration
30690,train
30691,val
30692,val
30693,train
30694,challenge
30695,challenge
30696,train
30697,challenge
30698,train
30699,calibration
30700,train
30701,calibration
30702,train
30703,train
30704,train
30705,challenge
30706,calibration
30707,val
30708,challenge
30709,train
30710,val
30711,train
30712,val
30713,train
30714,calibration
30715,train
30716,train
30717,val
30718,challenge
30719,challenge
30720,train
30721,train
30722,val
30723,challenge
30724,val
30725,train
30726,train
30727,train
30728,train
30729,train
30730,train
30731,train
30732,train
30733,train
30734,train
30735,train
30736,train
30737,challenge
30738,train
30739,train
30740,val
30741,train
30742,val
30743,train
30744,train
30745,train
30746,calibration
30747,train
30748,train
30749,challenge
30750,val
30751,train
30752,train
30753,train
30754,challenge
30755,train
30756,challenge
30757,train
30758,train
30759,train
30760,train
30761,train
30762,val
30763,train
30764,val
30765,train
30766,train
30767,train
30768,challenge
30769,challenge
30770,train
30771,train
30772,train
30773,train
30774,train
30775,val
30776,val
30777,train
30778,calibration
30779,train
30780,val
30781,calibration
30782,train
30783,train
30784,challenge
30785,train
30786,val
30787,train
30788,calibration
30789,train
30790,train
30791,train
30792,train
30793,train
30794,challenge
30795,val
30796,train
30797,train
30798,challenge
30799,calibration
30800,challenge
30801,train
30802,challenge
30803,train
30804,train
30805,train
30806,challenge
30807,val
30808,val
30809,train
30810,train
30811,train
30812,train
30813,train
30814,challenge
30815,challenge
30816,train
30817,challenge
30818,train
30819,train
30820,train
30821,train
30822,train
30823,train
30824,challenge
30825,train
30826,train
30827,challenge
30828,challenge
30829,val
30830,challenge
30831,train
30832,train
30833,train
30834,train
30835,train
30836,challenge
30837,val
30838,calibration
30839,train
30840,train
30841,train
30842,train
30843,train
30844,train
30845,train
30846,calibration
30847,val
30848,train
30849,train
30850,train
30851,train
30852,train
30853,challenge
30854,train
30855,challenge
30856,train
30857,train
30858,val
30859,challenge
30860,val
30861,train
30862,train
30863,train
30864,calibration
30865,val
30866,train
30867,train
30868,calibration
30869,train
30870,val
30871,train
30872,val
30873,train
30874,train
30875,train
30876,train
30877,challenge
30878,train
30879,train
30880,train
30881,challenge
30882,train
30883,calibration
30884,train
30885,train
30886,challenge
30887,train
30888,train
30889,train
30890,challenge
30891,train
30892,calibration
30893,train
30894,train
30895,challenge
30896,train
30897,challenge
30898,train
30899,train
30900,train
30901,train
30902,train
30903,challenge
30904,challenge
30905,train
30906,challenge
30907,train
30908,calibration
30909,train
30910,train
30911,challenge
30912,train
30913,train
30914,challenge
30915,train
30916,challenge
30917,train
30918,val
30919,challenge
30920,val
30921,train
30922,train
30923,train
30924,train
30925,calibration
30926,calibration
30927,calibration
30928,train
30929,val
30930,train
30931,challenge
30932,calibration
30933,val
30934,train
30935,calibration
30936,train
30937,train
30938,train
30939,train
30940,val
30941,train
30942,train
30943,val
30944,train
30945,calibration
30946,train
30947,val
30948,train
30949,challenge
30950,val
30951,train
30952,train
30953,challenge
30954,train
30955,train
30956,train
30957,train
30958,challenge
30959,train
30960,train
30961,val
30962,train
30963,train
30964,train
30965,train
30966,train
30967,val
30968,val
30969,challenge
30970,train
30971,challenge
30972,val
30973,train
30974,calibration
30975,val
30976,train
30977,train
30978,train
30979,calibration
30980,val
30981,train
30982,train
30983,train
30984,calibration
30985,train
30986,challenge
30987,train
30988,train
30989,train
30990,val
30991,train
30992,calibration
30993,val
30994,train
30995,train
30996,train
30997,val
30998,train
30999,challenge
31000,train
31001,train
31002,train
31003,val
31004,train
31005,train
31006,train
31007,train
31008,train
31009,train
31010,val
31011,train
31012,train
31013,train
31014,train
31015,train
31016,challenge
31017,train
31018,train
31019,train
31020,train
31021,train
31022,challenge
31023,train
31024,val
31025,train
31026,challenge
31027,val
31028,train
31029,challenge
31030,val
31031,val
31032,train
31033,calibration
31034,train
31035,challenge
31036,train
31037,train
31038,calibration
31039,train
31040,train
31041,challenge
31042,train
31043,calibration
31044,challenge
31045,train
31046,train
31047,train
31048,train
31049,calibration
31050,train
31051,val
31052,train
31053,challenge
31054,train
31055,train
31056,train
31057,val
31058,calibration
31059,train
31060,train
31061,train
31062,val
31063,train
31064,val
31065,train
31066,train
31067,train
31068,train
31069,val
31070,calibration
31071,calibration
31072,train
31073,challenge
31074,train
31075,train
31076,train
31077,train
31078,val
31079,train
31080,train
31081,train
31082,challenge
31083,train
31084,train
31085,train
31086,train
31087,train
31088,train
31089,train
31090,val
31091,train
31092,train
31093,calibration
31094,train
31095,challenge
31096,train
31097,train
31098,train
31099,train
31100,challenge
31101,challenge
31102,train
31103,train
31104,train
31105,train
31106,train
31107,train
31108,train
31109,train
31110,challenge
31111,val
31112,train
31113,challenge
31114,val
31115,calibration
31116,train
31117,train
31118,train
31119,calibration
31120,calibration
31121,train
31122,challenge
31123,train
31124,calibration
31125,val
31126,challenge
31127,train
31128,calibration
31129,train
31130,train
31131,calibration
31132,train
31133,train
31134,train
31135,calibration
31136,train
31137,val
31138,val
31139,val
31140,train
31141,train
31142,calibration
31143,train
31144,train
31145,challenge
31146,train
31147,challenge
31148,train
31149,train
31150,train
31151,train
31152,challenge
31153,train
31154,train
31155,train
31156,train
31157,train
31158,val
31159,train
31160,train
31161,train
31162,train
31163,train
31164,train
31165,val
31166,train
31167,train
31168,train
31169,train
31170,val
31171,train
31172,train
31173,train
31174,train
31175,train
31176,calibration
31177,challenge
31178,train
31179,train
31180,train
31181,train
31182,calibration
31183,train
31184,calibration
31185,train
31186,challenge
31187,challenge
31188,train
31189,train
31190,train
31191,val
31192,calibration
31193,train
31194,calibration
31195,val
31196,calibration
31197,train
31198,challenge
31199,train
31200,train
31201,challenge
31202,challenge
31203,challenge
31204,train
31205,val
31206,train
31207,train
31208,val
31209,train
31210,train
31211,train
31212,challenge
31213,train
31214,val
31215,train
31216,challenge
31217,train
31218,train
31219,train
31220,train
31221,train
31222,train
31223,train
31224,val
31225,val
31226,train
31227,train
31228,train
31229,challenge
31230,train
31231,calibration
31232,train
31233,challenge
31234,val
31235,val
31236,calibration
31237,train
31238,train
31239,train
31240,calibration
31241,calibration
31242,val
31243,train
31244,val
31245,train
31246,val
31247,val
31248,calibration
31249,val
31250,challenge
31251,train
31252,train
31253,train
31254,train
31255,train
31256,train
31257,val
31258,train
31259,challenge
31260,val
31261,val
31262,val
31263,val
31264,train
31265,val
31266,train
31267,train
31268,challenge
31269,train
31270,calibration
31271,train
31272,challenge
31273,challenge
31274,val
31275,train
31276,train
31277,train
31278,train
31279,train
31280,train
31281,val
31282,train
31283,train
31284,train
31285,calibration
31286,train
31287,train
31288,val
31289,challenge
31290,train
31291,train
31292,train
31293,train
31294,train
31295,val
31296,calibration
31297,challenge
31298,train
31299,train
31300,train
31301,challenge
31302,train
31303,challenge
31304,train
31305,train
31306,train
31307,train
31308,val
31309,train
31310,train
31311,calibration
31312,challenge
31313,train
31314,calibration
31315,train
31316,train
31317,calibration
31318,train
31319,train
31320,train
31321,train
31322,calibration
31323,train
31324,challenge
31325,val
31326,val
31327,train
31328,val
31329,train
31330,train
31331,train
31332,challenge
31333,train
31334,train
31335,val
31336,challenge
31337,train
31338,train
31339,train
31340,challenge
31341,train
31342,val
31343,train
31344,train
31345,val
31346,train
31347,train
31348,train
31349,calibration
31350,train
31351,train
31352,challenge
31353,train
31354,challenge
31355,train
31356,train
31357,train
31358,train
31359,train
31360,val
31361,train
31362,train
31363,train
31364,train
31365,val
31366,calibration
31367,val
31368,train
31369,val
31370,challenge
31371,train
31372,train
31373,train
31374,train
31375,train
31376,train
31377,train
31378,val
31379,calibration
31380,challenge
31381,train
31382,train
31383,train
31384,val
31385,val
31386,calibration
31387,calibration
31388,train
31389,train
31390,train
31391,train
31392,challenge
31393,train
31394,calibration
31395,val
31396,train
31397,calibration
31398,train
31399,challenge
31400,train
31401,val
31402,train
31403,train
31404,train
31405,val
31406,train
31407,train
31408,train
31409,calibration
31410,challenge
31411,train
31412,challenge
31413,train
31414,challenge
31415,train
31416,train
31417,train
31418,train
31419,train
31420,challenge
31421,train
31422,train
31423,train
31424,val
31425,calibration
31426,challenge
31427,challenge
31428,train
31429,train
31430,train
31431,challenge
31432,calibration
31433,train
31434,train
31435,val
31436,calibration
31437,train
31438,challenge
31439,train
31440,challenge
31441,train
31442,train
31443,challenge
31444,train
31445,train
31446,train
31447,train
31448,train
31449,train
31450,val
31451,challenge
31452,train
31453,train
31454,train
31455,train
31456,train
31457,challenge
31458,challenge
31459,train
31460,train
31461,train
31462,train
31463,challenge
31464,challenge
31465,train
31466,train
31467,train
31468,val
31469,train
31470,train
31471,challenge
31472,challenge
31473,train
31474,train
31475,challenge
31476,challenge
31477,challenge
31478,train
31479,train
31480,train
31481,val
31482,train
31483,train
31484,challenge
31485,val
31486,challenge
31487,train
31488,challenge
31489,train
31490,train
31491,train
31492,challenge
31493,val
31494,train
31495,calibration
31496,train
31497,train
31498,val
31499,train
31500,val
31501,train
31502,train
31503,val
31504,train
31505,train
31506,train
31507,train
31508,val
31509,train
31510,val
31511,val
31512,challenge
31513,train
31514,train
31515,val
31516,challenge
31517,challenge
31518,train
31519,train
31520,train
31521,val
31522,train
31523,train
31524,train
31525,val
31526,train
31527,challenge
31528,train
31529,train
31530,calibration
31531,train
31532,challenge
31533,train
31534,challenge
31535,train
31536,train
31537,train
31538,train
31539,train
31540,challenge
31541,train
31542,val
31543,challenge
31544,train
31545,train
31546,val
31547,train
31548,train
31549,train
31550,train
31551,val
31552,train
31553,val
31554,train
31555,train
31556,val
31557,train
31558,val
